id,city,timestamp,temperature,humidity,wind_speed,pm10,pm2_5,nitrogen_dioxide,ozone
5288,Indore,2025-12-01 19:42:37.687008+00:00,14.1,82.0,1.0,70.45,70.05,46.35,51.0
5289,Jaipur,2025-12-01 19:42:37.683796+00:00,18.2,77.0,1.1944444444444444,56.25,55.65,21.85,85.0
5290,Kolkata,2025-12-01 19:42:37.447749+00:00,21.1,69.0,1.0,167.05,167.05,55.15,77.0
5291,Lucknow,2025-12-01 19:42:37.669573+00:00,14.4,63.0,2.111111111111111,94.45,93.95,43.35,61.0
5292,Mumbai,2025-12-01 19:42:37.442325+00:00,25.1,57.0,2.305555555555556,58.25,56.85,25.75,132.0
5293,Patna,2025-12-01 19:42:37.705710+00:00,15.3,82.0,1.8055555555555556,111.45,110.75,50.25,48.0
5294,Pune,2025-12-01 19:42:37.614574+00:00,16.9,37.0,1.1111111111111112,61.65,61.15,40.45,82.0
5295,Surat,2025-12-01 19:42:37.857138+00:00,21.7,49.0,3.3055555555555554,66.75,66.55,52.95,56.0
5296,Ahmedabad,2025-12-01 20:41:12.919061+00:00,18.3,83.0,2.8055555555555554,79.55,78.85,57.35,40.0
5297,Bengaluru,2025-12-01 20:41:12.602354+00:00,20.4,94.0,2.888888888888889,17.35,17.25,30.55,51.0
5298,Bhopal,2025-12-01 20:41:12.982131+00:00,14.4,94.0,1.1111111111111112,56.05,55.25,22.25,68.0
5299,Chennai,2025-12-01 20:41:12.700571+00:00,25.3,94.0,9.805555555555555,11.95,11.65,7.65,89.0
5300,Dehradun,2025-12-01 20:41:13.040040+00:00,9.5,50.0,2.1944444444444446,81.65,81.65,38.55,103.0
5301,Delhi,2025-12-01 20:41:12.566288+00:00,13.4,72.0,1.3888888888888888,158.75,158.25,113.75,14.0
5302,Hyderabad,2025-12-01 20:41:12.595556+00:00,19.1,94.0,1.3055555555555556,31.15,31.05,21.95,62.0
5303,Indore,2025-12-01 20:41:12.893462+00:00,14.3,82.0,1.0,74.15,73.45,47.15,45.0
5304,Jaipur,2025-12-01 20:41:12.830144+00:00,17.4,83.0,1.5,56.85,56.25,18.95,86.0
5305,Kolkata,2025-12-01 20:41:12.563736+00:00,21.1,69.0,1.0,181.95,181.55,59.05,62.0
5306,Lucknow,2025-12-01 20:41:12.834738+00:00,12.3,82.0,2.111111111111111,102.15,101.65,44.65,53.0
5307,Mumbai,2025-12-01 20:41:12.598980+00:00,24.2,65.0,2.1944444444444446,59.75,58.45,28.05,113.0
5308,Patna,2025-12-01 20:41:12.971004+00:00,15.3,100.0,2.0,113.55,112.85,48.05,44.0
5309,Pune,2025-12-01 20:41:12.788660+00:00,16.6,38.0,1.1944444444444444,65.15,64.85,41.45,70.0
5310,Surat,2025-12-01 20:41:13.041594+00:00,21.2,50.0,3.3055555555555554,65.35,64.85,50.85,53.0
5311,Ahmedabad,2025-12-01 21:38:58.627098+00:00,18.0,77.0,3.194444444444444,75.15,74.45,45.55,46.0
5312,Bengaluru,2025-12-01 21:38:58.434100+00:00,20.0,88.0,2.694444444444444,16.95,16.95,26.35,53.0
5313,Bhopal,2025-12-01 21:38:58.762650+00:00,14.2,94.0,1.0,57.65,56.85,22.25,66.0
5314,Chennai,2025-12-01 21:38:58.431799+00:00,24.2,94.0,9.805555555555555,11.85,11.65,7.15,91.0
5315,Dehradun,2025-12-01 21:38:58.818031+00:00,9.4,49.0,2.1944444444444446,83.25,83.05,41.35,82.0
5316,Delhi,2025-12-01 21:38:58.437190+00:00,13.2,72.0,1.5,169.45,168.95,109.85,11.0
5317,Hyderabad,2025-12-01 21:38:58.400583+00:00,18.4,94.0,1.1944444444444444,30.25,30.05,21.55,58.0
5318,Indore,2025-12-01 21:38:58.652433+00:00,14.1,82.0,1.0,75.85,75.35,44.45,45.0
5319,Jaipur,2025-12-01 21:38:58.639539+00:00,18.3,77.0,1.5,58.45,57.85,14.85,91.0
5320,Kolkata,2025-12-01 21:38:58.416189+00:00,21.2,73.0,1.611111111111111,193.65,193.15,61.45,51.0
5321,Lucknow,2025-12-01 21:38:58.647136+00:00,11.2,87.0,2.111111111111111,105.65,105.35,43.05,50.0
5322,Mumbai,2025-12-01 21:38:58.425112+00:00,24.2,61.0,2.1944444444444446,62.75,61.65,30.75,103.0
5323,Patna,2025-12-01 21:38:58.646077+00:00,14.4,100.0,2.0,113.35,112.85,42.15,45.0
5324,Pune,2025-12-01 21:38:58.581365+00:00,16.1,39.0,1.0,66.05,65.85,38.65,65.0
5325,Surat,2025-12-01 21:38:58.802838+00:00,20.9,50.0,3.1111111111111107,64.65,64.15,46.85,52.0
5326,Ahmedabad,2025-12-01 22:43:52.681532+00:00,17.2,83.0,3.1111111111111107,67.45,66.95,34.65,52.0
5327,Bengaluru,2025-12-01 22:43:52.510410+00:00,20.2,88.0,2.611111111111111,16.25,16.25,21.85,56.0
5328,Bhopal,2025-12-01 22:43:52.913784+00:00,14.0,94.0,1.3055555555555556,58.25,57.45,21.55,64.0
5329,Chennai,2025-12-01 22:43:52.514031+00:00,24.0,94.0,9.61111111111111,10.65,10.55,6.65,92.0
5330,Dehradun,2025-12-01 22:43:52.915757+00:00,9.3,47.0,2.305555555555556,79.75,79.75,42.65,64.0
5331,Delhi,2025-12-01 22:43:52.465644+00:00,13.4,72.0,1.3055555555555556,171.25,170.85,105.05,10.0
5332,Hyderabad,2025-12-01 22:43:52.516419+00:00,19.0,94.0,1.1944444444444444,29.15,29.05,20.75,56.0
5333,Indore,2025-12-01 22:43:52.745997+00:00,13.1,88.0,1.0,74.15,73.75,40.55,46.0
5334,Jaipur,2025-12-01 22:43:52.767866+00:00,16.2,88.0,1.8055555555555556,59.95,59.45,11.85,94.0
5335,Kolkata,2025-12-01 22:43:52.508334+00:00,21.1,73.0,2.111111111111111,196.45,196.45,61.65,42.0
5336,Lucknow,2025-12-01 22:43:52.725371+00:00,10.4,94.0,2.111111111111111,103.95,103.55,40.55,48.0
5337,Mumbai,2025-12-01 22:43:52.475073+00:00,24.1,61.0,2.1944444444444446,65.55,64.65,32.65,95.0
5338,Patna,2025-12-01 22:43:52.743279+00:00,14.1,100.0,2.111111111111111,111.45,110.75,36.25,47.0
5339,Pune,2025-12-01 22:43:52.659824+00:00,15.7,40.0,1.0,63.95,63.75,34.75,62.0
5340,Surat,2025-12-01 22:43:52.872387+00:00,20.5,50.0,3.1111111111111107,63.95,63.45,43.45,51.0
5341,Ahmedabad,2025-12-01 23:42:21.657409+00:00,18.3,73.0,2.888888888888889,60.45,59.85,27.15,55.0
5342,Bengaluru,2025-12-01 23:42:21.466712+00:00,20.4,94.0,2.305555555555556,14.95,14.85,17.45,60.0
5343,Bhopal,2025-12-01 23:42:21.864065+00:00,15.6,61.0,1.3888888888888888,57.55,56.75,19.95,64.0
5344,Chennai,2025-12-01 23:42:21.452614+00:00,24.1,94.0,9.388888888888888,9.85,9.75,6.25,92.0
5345,Dehradun,2025-12-01 23:42:21.871456+00:00,9.2,46.0,2.1944444444444446,73.95,73.75,41.65,51.0
5346,Delhi,2025-12-01 23:42:21.471965+00:00,14.1,67.0,1.0,166.15,165.25,100.65,10.0
5347,Hyderabad,2025-12-01 23:42:21.453558+00:00,19.1,94.0,1.3055555555555556,28.15,27.95,19.45,54.0
5348,Indore,2025-12-01 23:42:21.698559+00:00,13.0,88.0,1.0,69.35,68.85,35.15,50.0
5349,Jaipur,2025-12-01 23:42:21.694757+00:00,16.2,82.0,1.6944444444444442,61.35,60.65,10.95,92.0
5350,Kolkata,2025-12-01 23:42:21.473836+00:00,20.2,78.0,1.8888888888888888,193.65,193.65,58.35,36.0
5351,Lucknow,2025-12-01 23:42:21.709404+00:00,8.0,100.0,1.611111111111111,100.05,99.55,37.05,48.0
5352,Mumbai,2025-12-01 23:42:21.469520+00:00,23.1,65.0,2.305555555555556,66.95,66.25,33.15,85.0
5353,Patna,2025-12-01 23:42:21.700380+00:00,14.2,82.0,2.111111111111111,110.05,109.35,31.35,48.0
5354,Pune,2025-12-01 23:42:21.658347+00:00,15.5,40.0,1.1111111111111112,59.55,59.05,29.75,62.0
5355,Surat,2025-12-01 23:42:21.841944+00:00,20.1,50.0,3.194444444444444,62.55,62.35,41.85,47.0
5356,Ahmedabad,2025-12-02 02:23:40.115488+00:00,17.1,77.0,2.388888888888889,51.95,51.35,16.05,59.0
5357,Bengaluru,2025-12-02 02:23:39.815626+00:00,20.3,88.0,2.5,13.45,13.35,9.55,70.0
5358,Bhopal,2025-12-02 02:23:40.297464+00:00,12.1,100.0,1.6944444444444442,55.55,54.65,15.75,65.0
5359,Chennai,2025-12-02 02:23:39.872795+00:00,24.2,94.0,9.194444444444445,9.95,9.95,5.55,90.0
5360,Dehradun,2025-12-02 02:23:40.301983+00:00,11.4,43.0,2.111111111111111,60.45,60.35,36.55,34.0
5361,Delhi,2025-12-02 02:23:39.813289+00:00,12.3,82.0,1.0,158.25,157.75,89.45,14.0
5362,Hyderabad,2025-12-02 02:23:39.903125+00:00,19.1,94.0,1.3888888888888888,28.05,27.95,16.45,54.0
5363,Indore,2025-12-02 02:23:40.129172+00:00,13.0,88.0,1.1944444444444444,61.85,61.35,23.25,61.0
5364,Jaipur,2025-12-02 02:23:40.058684+00:00,15.3,88.0,1.8888888888888888,64.45,63.75,11.65,84.0
5365,Kolkata,2025-12-02 02:23:39.822016+00:00,21.3,69.0,2.0,181.05,181.05,48.15,32.0
5366,Lucknow,2025-12-02 02:23:40.060930+00:00,9.0,100.0,1.8888888888888888,95.35,94.95,29.15,50.0
5367,Mumbai,2025-12-02 02:23:39.818080+00:00,24.2,54.0,2.111111111111111,66.05,65.55,32.65,69.0
5368,Patna,2025-12-02 02:23:40.107601+00:00,15.2,82.0,2.1944444444444446,102.35,101.85,22.45,51.0
5369,Pune,2025-12-02 02:23:40.064368+00:00,16.9,42.0,1.0,53.95,53.45,18.85,66.0
5370,Surat,2025-12-02 02:23:40.314603+00:00,19.8,50.0,2.888888888888889,60.95,60.65,40.35,38.0
5371,Ahmedabad,2025-12-02 03:40:33.526374+00:00,19.3,73.0,2.305555555555556,47.65,47.05,13.55,54.0
5372,Bengaluru,2025-12-02 03:40:33.343727+00:00,21.1,88.0,3.0,14.25,14.25,7.65,73.0
5373,Bhopal,2025-12-02 03:40:33.725923+00:00,17.1,83.0,2.388888888888889,54.25,53.45,13.65,65.0
5374,Chennai,2025-12-02 03:40:33.320930+00:00,24.3,94.0,9.61111111111111,9.65,9.65,5.45,87.0
5375,Dehradun,2025-12-02 03:40:33.764790+00:00,17.7,32.0,1.0,46.35,46.25,31.15,22.0
5376,Delhi,2025-12-02 03:40:33.332297+00:00,15.4,72.0,1.0,142.85,141.95,75.25,20.0
5377,Hyderabad,2025-12-02 03:40:33.310725+00:00,22.3,83.0,2.305555555555556,28.05,27.85,15.35,52.0
5378,Indore,2025-12-02 03:40:33.703315+00:00,17.2,77.0,1.8888888888888888,58.25,57.65,18.85,66.0
5379,Jaipur,2025-12-02 03:40:33.745114+00:00,18.4,83.0,2.5,67.45,66.75,12.85,73.0
5380,Kolkata,2025-12-02 03:40:33.597786+00:00,22.1,65.0,1.5,170.85,170.85,43.55,26.0
5381,Lucknow,2025-12-02 03:40:33.548285+00:00,14.2,82.0,1.6944444444444442,92.15,91.85,26.45,44.0
5382,Mumbai,2025-12-02 03:40:33.334701+00:00,26.3,45.0,1.8055555555555556,56.35,56.15,23.75,63.0
5383,Patna,2025-12-02 03:40:33.553194+00:00,17.3,68.0,2.1944444444444446,93.75,93.25,18.05,49.0
5384,Pune,2025-12-02 03:40:33.583191+00:00,22.5,31.0,2.111111111111111,54.05,53.55,15.55,66.0
5385,Surat,2025-12-02 03:40:33.761448+00:00,24.5,40.0,3.1111111111111107,59.55,59.25,40.55,31.0
5386,Ahmedabad,2025-12-02 04:51:36.007144+00:00,23.3,50.0,2.388888888888889,46.95,46.35,14.45,50.0
5387,Bengaluru,2025-12-02 04:51:35.766868+00:00,23.0,83.0,2.888888888888889,15.15,15.15,8.35,73.0
5388,Bhopal,2025-12-02 04:51:36.085149+00:00,21.0,49.0,2.0,54.05,53.25,12.85,66.0
5389,Chennai,2025-12-02 04:51:35.734114+00:00,24.2,94.0,9.88888888888889,10.05,10.05,5.95,85.0
5390,Dehradun,2025-12-02 04:51:36.168947+00:00,19.4,28.0,1.611111111111111,40.65,40.55,29.15,19.0
5391,Delhi,2025-12-02 04:51:35.775144+00:00,19.2,43.0,1.0,136.85,135.85,70.45,24.0
5392,Hyderabad,2025-12-02 04:51:35.772587+00:00,24.3,65.0,2.611111111111111,27.95,27.75,15.35,53.0
5393,Indore,2025-12-02 04:51:36.000436+00:00,23.0,53.0,2.0,57.75,57.15,18.55,68.0
5394,Jaipur,2025-12-02 04:51:35.969621+00:00,20.2,68.0,2.8055555555555554,72.05,71.35,15.05,67.0
5395,Kolkata,2025-12-02 04:51:35.770782+00:00,24.3,57.0,2.0,173.15,172.65,41.25,31.0
5396,Lucknow,2025-12-02 04:51:35.975504+00:00,19.4,43.0,2.1944444444444446,92.35,92.15,26.05,43.0
5397,Mumbai,2025-12-02 04:51:35.765090+00:00,28.1,37.0,1.8055555555555556,62.05,61.85,32.85,56.0
5398,Patna,2025-12-02 04:51:35.997000+00:00,21.3,49.0,2.305555555555556,90.95,90.45,17.05,50.0
5399,Pune,2025-12-02 04:51:35.914518+00:00,24.3,28.0,2.388888888888889,55.35,54.85,15.85,67.0
5400,Surat,2025-12-02 04:51:36.155449+00:00,26.7,37.0,3.1111111111111107,59.75,59.45,40.55,29.0
5401,Ahmedabad,2025-12-02 05:44:38.747861+00:00,24.0,47.0,2.1944444444444446,48.35,47.75,17.55,42.0
5402,Bengaluru,2025-12-02 05:44:38.563162+00:00,24.2,78.0,2.8055555555555554,17.35,17.25,11.25,72.0
5403,Bhopal,2025-12-02 05:44:38.926288+00:00,22.1,46.0,1.5,54.75,53.85,12.55,66.0
5404,Chennai,2025-12-02 05:44:38.537118+00:00,24.1,94.0,9.805555555555555,11.05,10.95,7.65,81.0
5405,Dehradun,2025-12-02 05:44:38.996414+00:00,20.4,24.0,2.0,38.55,38.45,29.35,14.0
5406,Delhi,2025-12-02 05:44:38.540188+00:00,19.3,43.0,1.0,139.15,138.25,71.35,23.0
5407,Hyderabad,2025-12-02 05:44:38.565944+00:00,24.2,65.0,2.5,30.55,30.35,16.55,56.0
5408,Indore,2025-12-02 05:44:38.777908+00:00,24.3,47.0,1.611111111111111,59.15,58.75,20.75,66.0
5409,Jaipur,2025-12-02 05:44:38.774212+00:00,20.4,68.0,2.8055555555555554,79.35,78.65,21.05,57.0
5410,Kolkata,2025-12-02 05:44:38.553348+00:00,25.3,51.0,1.6944444444444442,182.95,182.95,38.45,48.0
5411,Lucknow,2025-12-02 05:44:38.781594+00:00,19.2,43.0,2.388888888888889,96.75,96.55,26.95,43.0
5412,Mumbai,2025-12-02 05:44:38.567982+00:00,29.0,37.0,1.1944444444444444,61.65,61.35,34.55,57.0
5413,Patna,2025-12-02 05:44:38.779746+00:00,22.2,50.0,2.611111111111111,91.45,91.15,17.25,53.0
5414,Pune,2025-12-02 05:44:38.739914+00:00,25.7,26.0,2.305555555555556,57.05,56.65,18.65,66.0
5415,Surat,2025-12-02 05:44:38.952503+00:00,28.3,35.0,3.194444444444444,61.15,60.65,40.05,27.0
5416,Ahmedabad,2025-12-02 06:55:34.578829+00:00,26.0,42.0,2.0,53.75,53.15,21.85,33.0
5417,Bengaluru,2025-12-02 06:55:34.344801+00:00,25.0,74.0,2.611111111111111,20.25,20.15,15.25,70.0
5418,Bhopal,2025-12-02 06:55:34.708304+00:00,24.2,39.0,1.6944444444444442,56.15,55.35,12.35,66.0
5419,Chennai,2025-12-02 06:55:34.398661+00:00,24.2,100.0,9.61111111111111,12.55,12.45,9.75,77.0
5420,Dehradun,2025-12-02 06:55:34.785072+00:00,20.9,22.0,2.305555555555556,41.05,40.85,30.15,12.0
5421,Delhi,2025-12-02 06:55:34.382724+00:00,23.3,38.0,1.0,154.95,154.05,74.65,21.0
5422,Hyderabad,2025-12-02 06:55:34.385227+00:00,26.3,54.0,2.5,32.65,32.35,18.25,60.0
5423,Indore,2025-12-02 06:55:34.611362+00:00,25.3,44.0,1.0,64.15,63.75,24.05,63.0
5424,Jaipur,2025-12-02 06:55:34.594690+00:00,25.1,32.0,2.611111111111111,89.05,88.35,28.45,47.0
5425,Kolkata,2025-12-02 06:55:34.378248+00:00,27.4,39.0,2.0,178.25,178.25,35.15,73.0
5426,Lucknow,2025-12-02 06:55:34.605799+00:00,23.2,33.0,2.8055555555555554,105.35,105.15,28.25,47.0
5427,Mumbai,2025-12-02 06:55:34.389002+00:00,29.0,37.0,1.0,63.25,63.05,36.75,62.0
5428,Patna,2025-12-02 06:55:34.652202+00:00,24.0,31.0,3.1111111111111107,91.85,91.65,18.25,58.0
5429,Pune,2025-12-02 06:55:34.522188+00:00,26.6,24.0,2.0,62.35,61.85,22.75,66.0
5430,Surat,2025-12-02 06:55:34.754098+00:00,29.3,33.0,3.3888888888888884,65.85,65.35,39.35,27.0
5431,Ahmedabad,2025-12-02 07:43:21.124478+00:00,26.3,39.0,1.8888888888888888,54.15,53.75,23.35,36.0
5432,Bengaluru,2025-12-02 07:43:20.899792+00:00,25.2,74.0,2.5,20.15,20.05,17.05,73.0
5433,Bhopal,2025-12-02 07:43:21.250844+00:00,24.4,39.0,1.611111111111111,49.95,49.55,11.35,72.0
5434,Chennai,2025-12-02 07:43:20.894721+00:00,24.3,100.0,9.5,13.85,13.75,11.05,75.0
5435,Dehradun,2025-12-02 07:43:21.311689+00:00,21.0,22.0,2.305555555555556,44.55,44.35,28.35,23.0
5436,Delhi,2025-12-02 07:43:20.896555+00:00,24.4,36.0,1.0,161.05,160.55,73.35,34.0
5437,Hyderabad,2025-12-02 07:43:20.905779+00:00,27.3,51.0,2.388888888888889,26.95,26.85,17.95,69.0
5438,Indore,2025-12-02 07:43:21.126046+00:00,25.2,44.0,1.0,60.45,60.15,24.35,68.0
5439,Jaipur,2025-12-02 07:43:21.122836+00:00,25.3,28.0,2.694444444444444,93.05,92.35,31.25,47.0
5440,Kolkata,2025-12-02 07:43:20.868908+00:00,27.1,39.0,2.0,160.55,160.15,30.45,103.0
5441,Lucknow,2025-12-02 07:43:21.133525+00:00,24.1,31.0,3.3888888888888884,99.35,99.35,27.05,62.0
5442,Mumbai,2025-12-02 07:43:20.890431+00:00,30.3,33.0,1.8888888888888888,64.65,64.15,37.35,77.0
5443,Patna,2025-12-02 07:43:21.112310+00:00,24.2,31.0,3.1111111111111107,88.15,87.95,17.65,73.0
5444,Pune,2025-12-02 07:43:21.056413+00:00,27.3,24.0,1.8055555555555556,57.05,56.75,23.65,75.0
5445,Surat,2025-12-02 07:43:21.298123+00:00,29.8,32.0,3.3055555555555554,67.45,67.25,38.65,33.0
5446,Ahmedabad,2025-12-02 08:54:43.887991+00:00,28.0,35.0,2.305555555555556,51.25,50.75,19.15,60.0
5447,Bengaluru,2025-12-02 08:54:43.698406+00:00,25.3,74.0,2.388888888888889,19.05,19.05,14.45,86.0
5448,Bhopal,2025-12-02 08:54:44.083404+00:00,25.3,32.0,1.8055555555555556,44.95,44.25,8.45,90.0
5449,Chennai,2025-12-02 08:54:43.701701+00:00,24.4,100.0,9.0,14.65,14.45,10.55,78.0
5450,Dehradun,2025-12-02 08:54:44.140459+00:00,20.8,23.0,2.305555555555556,42.85,42.75,20.75,62.0
5451,Delhi,2025-12-02 08:54:43.708734+00:00,24.2,39.0,1.3888888888888888,136.35,135.85,62.55,75.0
5452,Hyderabad,2025-12-02 08:54:43.704358+00:00,28.4,48.0,2.5,23.75,23.65,13.85,86.0
5453,Indore,2025-12-02 08:54:43.919799+00:00,25.1,41.0,1.0,47.65,47.05,18.35,89.0
5454,Jaipur,2025-12-02 08:54:43.923010+00:00,25.4,30.0,3.194444444444444,72.05,71.35,25.15,67.0
5455,Kolkata,2025-12-02 08:54:43.664839+00:00,27.0,42.0,2.1944444444444446,134.45,134.45,22.75,142.0
5456,Lucknow,2025-12-02 08:54:43.935708+00:00,25.3,30.0,3.5,84.65,84.45,20.65,101.0
5457,Mumbai,2025-12-02 08:54:43.676405+00:00,31.2,29.0,1.8888888888888888,67.25,66.95,34.85,96.0
5458,Patna,2025-12-02 08:54:43.924936+00:00,25.2,28.0,3.0,82.15,81.85,14.05,107.0
5459,Pune,2025-12-02 08:54:43.875118+00:00,27.8,23.0,1.5,49.75,49.25,18.35,102.0
5460,Surat,2025-12-02 08:54:44.081755+00:00,29.9,32.0,3.611111111111111,69.05,68.85,38.55,51.0
5461,Ahmedabad,2025-12-02 09:49:04.911300+00:00,27.2,34.0,1.8055555555555556,46.35,45.95,11.05,101.0
5462,Bengaluru,2025-12-02 09:49:04.609083+00:00,26.3,70.0,2.8055555555555554,11.65,11.55,9.75,101.0
5463,Bhopal,2025-12-02 09:49:05.055768+00:00,25.3,32.0,2.0,52.65,51.45,4.25,113.0
5464,Chennai,2025-12-02 09:49:04.607478+00:00,24.4,100.0,10.499999999999998,15.35,11.95,4.05,96.0
5465,Dehradun,2025-12-02 09:49:05.114442+00:00,19.7,26.0,2.111111111111111,24.55,24.35,10.05,109.0
5466,Delhi,2025-12-02 09:49:04.601994+00:00,24.2,41.0,1.3055555555555556,104.95,103.95,45.25,119.0
5467,Hyderabad,2025-12-02 09:49:04.611045+00:00,28.4,45.0,2.888888888888889,32.15,31.75,8.95,131.0
5468,Indore,2025-12-02 09:49:04.901253+00:00,25.3,41.0,1.1111111111111112,57.15,56.05,9.15,114.0
5469,Jaipur,2025-12-02 09:49:04.880089+00:00,25.0,30.0,4.611111111111112,51.45,50.95,13.75,96.0
5470,Kolkata,2025-12-02 09:49:04.590508+00:00,27.4,42.0,1.8055555555555556,93.75,93.55,13.55,174.0
5471,Lucknow,2025-12-02 09:49:04.886648+00:00,25.1,30.0,3.5,72.35,71.65,11.35,147.0
5472,Mumbai,2025-12-02 09:49:04.604133+00:00,32.3,28.0,4.5,63.05,62.75,36.25,115.0
5473,Patna,2025-12-02 09:49:04.897981+00:00,25.1,28.0,3.3888888888888884,75.55,75.15,8.75,140.0
5474,Pune,2025-12-02 09:49:04.838209+00:00,27.6,25.0,1.8888888888888888,45.65,45.45,10.05,133.0
5475,Surat,2025-12-02 09:49:05.105348+00:00,29.8,32.0,3.888888888888889,57.65,57.45,37.95,77.0
5476,Ahmedabad,2025-12-02 10:48:37.131556+00:00,27.2,37.0,1.8888888888888888,45.45,44.75,6.15,128.0
5477,Bengaluru,2025-12-02 10:48:36.920873+00:00,25.1,79.0,2.8055555555555554,9.35,9.25,5.75,112.0
5478,Bhopal,2025-12-02 10:48:37.333514+00:00,25.3,30.0,2.0,50.95,49.65,2.05,130.0
5479,Chennai,2025-12-02 10:48:36.902636+00:00,24.0,100.0,10.305555555555555,15.25,11.65,3.25,96.0
5480,Dehradun,2025-12-02 10:48:37.365649+00:00,16.6,40.0,1.5,19.05,18.65,3.15,146.0
5481,Delhi,2025-12-02 10:48:36.905467+00:00,23.0,41.0,1.611111111111111,82.35,81.65,33.95,164.0
5482,Hyderabad,2025-12-02 10:48:37.063149+00:00,28.3,45.0,3.3055555555555554,30.75,30.35,3.55,145.0
5483,Indore,2025-12-02 10:48:37.332542+00:00,25.1,44.0,1.0,53.25,52.05,2.55,135.0
5484,Jaipur,2025-12-02 10:48:37.148354+00:00,25.2,30.0,3.888888888888889,39.65,38.95,6.25,122.0
5485,Kolkata,2025-12-02 10:48:37.118348+00:00,27.1,45.0,1.8888888888888888,79.05,78.65,7.05,204.0
5486,Lucknow,2025-12-02 10:48:37.160997+00:00,25.4,30.0,2.305555555555556,58.75,58.05,5.35,181.0
5487,Mumbai,2025-12-02 10:48:36.931112+00:00,32.1,30.0,4.305555555555555,64.65,64.15,33.05,149.0
5488,Patna,2025-12-02 10:48:37.259844+00:00,24.4,25.0,2.694444444444444,59.45,58.75,4.85,169.0
5489,Pune,2025-12-02 10:48:37.121131+00:00,27.2,27.0,2.1944444444444446,43.15,42.75,4.05,158.0
5490,Surat,2025-12-02 10:48:37.354136+00:00,28.9,36.0,4.0,59.55,59.15,36.45,100.0
5491,Ahmedabad,2025-12-02 11:41:59.322945+00:00,27.3,37.0,2.1944444444444446,43.65,42.85,3.85,141.0
5492,Bengaluru,2025-12-02 11:41:59.078223+00:00,25.1,74.0,3.194444444444444,8.95,8.85,4.05,115.0
5493,Bhopal,2025-12-02 11:41:59.457159+00:00,23.0,36.0,2.305555555555556,48.45,47.25,1.15,136.0
5494,Chennai,2025-12-02 11:41:59.086978+00:00,24.3,100.0,9.694444444444445,14.85,11.25,3.25,93.0
5495,Dehradun,2025-12-02 11:41:59.495136+00:00,13.3,43.0,1.0,16.65,16.25,0.85,156.0
5496,Delhi,2025-12-02 11:41:59.081397+00:00,23.4,41.0,1.8888888888888888,69.75,69.35,27.15,190.0
5497,Hyderabad,2025-12-02 11:41:59.075913+00:00,27.0,48.0,3.1111111111111107,28.45,28.15,2.05,146.0
5498,Indore,2025-12-02 11:41:59.325617+00:00,24.1,47.0,1.5,50.35,49.25,0.85,142.0
5499,Jaipur,2025-12-02 11:41:59.324518+00:00,25.4,28.0,3.5,30.45,29.75,2.95,135.0
5500,Kolkata,2025-12-02 11:41:59.065002+00:00,26.1,45.0,2.388888888888889,77.95,77.45,3.85,219.0
5501,Lucknow,2025-12-02 11:41:59.320219+00:00,24.1,34.0,1.8888888888888888,53.55,52.85,2.85,191.0
5502,Mumbai,2025-12-02 11:41:59.084442+00:00,32.3,28.0,4.805555555555555,67.45,67.25,28.75,190.0
5503,Patna,2025-12-02 11:41:59.302846+00:00,24.2,27.0,2.5,51.95,51.25,2.65,179.0
5504,Pune,2025-12-02 11:41:59.279187+00:00,24.3,32.0,2.111111111111111,42.85,42.65,2.15,170.0
5505,Surat,2025-12-02 11:41:59.483264+00:00,26.2,47.0,4.0,59.25,58.95,30.85,119.0
5506,Ahmedabad,2025-12-02 13:12:05.556620+00:00,25.1,44.0,2.611111111111111,41.75,41.05,3.05,147.0
5507,Bengaluru,2025-12-02 13:12:05.350593+00:00,23.2,83.0,3.3888888888888884,8.95,8.95,3.65,113.0
5508,Bhopal,2025-12-02 13:12:05.761425+00:00,21.2,43.0,2.0,46.25,45.05,1.05,136.0
5509,Chennai,2025-12-02 13:12:05.353376+00:00,24.1,94.0,9.194444444444445,13.35,10.15,3.55,90.0
5510,Dehradun,2025-12-02 13:12:05.820811+00:00,11.6,44.0,2.0,17.25,16.65,0.85,152.0
5511,Delhi,2025-12-02 13:12:05.323302+00:00,20.2,49.0,2.111111111111111,64.65,63.95,23.65,206.0
5512,Hyderabad,2025-12-02 13:12:05.348011+00:00,25.4,54.0,3.3055555555555554,25.65,25.25,2.55,141.0
5513,Indore,2025-12-02 13:12:05.611417+00:00,21.2,56.0,2.111111111111111,47.95,47.05,0.85,140.0
5514,Jaipur,2025-12-02 13:12:05.590944+00:00,22.4,35.0,3.5,27.65,26.95,1.75,140.0
5515,Kolkata,2025-12-02 13:12:05.317489+00:00,24.0,57.0,2.8055555555555554,77.45,76.95,2.95,223.0
5516,Lucknow,2025-12-02 13:12:05.600460+00:00,20.1,49.0,1.3888888888888888,48.35,47.75,2.45,188.0
5517,Mumbai,2025-12-02 13:12:05.344492+00:00,29.1,52.0,5.111111111111111,69.75,69.35,23.85,233.0
5518,Patna,2025-12-02 13:12:05.594632+00:00,18.2,60.0,2.111111111111111,49.15,48.45,1.75,177.0
5519,Pune,2025-12-02 13:12:05.545679+00:00,22.4,32.0,1.611111111111111,43.95,43.55,2.25,174.0
5520,Surat,2025-12-02 13:12:05.772684+00:00,24.2,52.0,3.611111111111111,53.85,53.45,23.55,136.0
